	,b	-	a	ai	aj	al	aɐ	b	be	bɑ	bɛ	c	d	de	dj	ds	də	e	eɪ	f	fɒ	h	ha	hɔ	i	j	ja	ju	jə	jʉ	k	ki	ks	l	l,	lɛ	m	mə	n	nə	nɡ	o	p	r	s	s,	se	sj	sə	sɡ	t	te	u	uð	uʔ	v	ve	və	w	wd	y	yr	yʀ	æ	æɐ	ð	ðˠ	ø	øb	ŋ	œ	ɐ	ɐn	ɐw	ɑ	ɒ	ɒɪ	ɔ	ɔv	ɔʊ	ɕ	ɘ	ə	ə,	ən	ər	əð	ɛ	ɛf	ɛm	ɛn	ɛɪ	ɜ	ɡ	ɡe	ɡs	ɣ	ɤ	ɪ	ɭ	ɳ	ɶ	ɶɐ	ʁ	ʁa	ʁɑ	ʊ	ʊs	ʋ	ʋa	ʌ	ʌb	ʏ	ʔ	ʕ	˕ˠ	χ	χɑ
c=c	ɡ	3.67
c=c	ɡs	1.52
c=c	ɪ	-0.94
c=c	ʁ	-1.84
c=d		5.26
c=d	a	-0.83
c=d	b	-1.96
c=d	d	17.16
c=d	de	0.90
c=d	e	-0.89
c=d	f	-2.69
c=d	h	-0.93
c=d	i	-1.00
c=d	j	-2.33
c=d	k	-1.98
c=d	l	-1.43
c=d	m	-1.13
c=d	n	-1.97
c=d	o	-0.91
c=d	p	-0.95
c=d	r	-1.00
c=d	s	-2.26
c=d	se	-0.99
c=d	t	1.85
c=d	te	1.50
c=d	u	-0.91
c=d	v	-0.92
c=d	w	-3.12
c=d	ð	12.39
c=d	ðˠ	4.70
c=d	ɐ	-2.53
c=d	ɕ	-1.96
c=d	ɘ	-0.82
c=d	ɛ	-0.98
c=d	ɡ	-3.91
c=d	ʁ	-1.95
c=d	ʊ	-0.99
c=d	˕ˠ	0.89
c=e		5.31
c=e	a	1.31
c=e	e	11.13
c=e	i	-3.17
c=e	j	-2.49
c=e	k	-0.98
c=e	l	1.26
c=e	m	1.36
c=e	o	-5.58
c=e	p	1.29
c=e	r	0.84
c=e	s	0.89
c=e	sj	-0.76
c=e	t	-1.98
c=e	u	-3.84
c=e	uʔ	-0.78
c=e	v	-2.32
c=e	w	-1.95
c=e	y	-3.83
c=e	æ	-1.77
c=e	ø	-1.58
c=e	ŋ	-0.96
c=e	ɐ	1.00
c=e	ɑ	2.99
c=e	ɒ	-3.28
c=e	ɔ	-5.60
c=e	ɕ	-1.97
c=e	ɘ	2.13
c=e	ə	13.70
c=e	ɛ	7.85
c=e	ɪ	-0.92
c=e	ɶ	-2.87
c=e	ʁ	-0.99
c=e	ʌ	-2.67
c=f	a	-0.99
c=f	b	-1.00
c=f	d	-1.00
c=f	e	-0.93
c=f	f	17.75
c=f	h	-1.00
c=f	j	-1.82
c=f	k	-1.97
c=f	p	-1.76
c=f	r	-0.99
c=f	s	-1.35
c=f	sɡ	1.25
c=f	t	-2.26
c=f	u	1.45
c=f	v	-0.78
c=f	ŋ	-0.88
c=f	ɘ	0.90
c=f	ɛf	0.87
c=f	ɡ	-1.79
c=f	ʁ	-1.00
c=f	ʋ	-0.97
c=g		3.80
c=g	a	-0.96
c=g	b	-3.29
c=g	də	-0.86
c=g	e	-0.98
c=g	f	-1.89
c=g	fɒ	-0.78
c=g	h	-1.88
c=g	i	-1.22
c=g	j	1.97
c=g	k	3.08
c=g	ks	-0.97
c=g	l	-2.62
c=g	m	-1.89
c=g	n	-1.22
c=g	p	-1.33
c=g	r	-1.93
c=g	s	-2.04
c=g	t	-1.85
c=g	v	1.04
c=g	w	2.68
c=g	æ	-0.97
c=g	ðˠ	-0.92
c=g	ø	-1.00
c=g	ŋ	-0.99
c=g	ɐ	-1.98
c=g	ɒ	-0.99
c=g	ɕ	0.79
c=g	ɡ	16.21
c=g	ɡe	1.97
c=g	ɣ	3.79
c=g	ɪ	1.36
c=g	ʁ	-1.20
c=g	ʊ	1.31
c=g	ʋ	-1.67
c=g	ʌ	-1.00
c=h		6.80
c=h	-	-0.84
c=h	a	0.81
c=h	b	-1.73
c=h	d	-1.96
c=h	e	-0.95
c=h	f	1.84
c=h	h	13.94
c=h	hɔ	1.63
c=h	j	2.33
c=h	k	-1.89
c=h	l	-1.93
c=h	m	-0.98
c=h	n	-0.99
c=h	nɡ	-1.00
c=h	p	-0.93
c=h	s	-2.73
c=h	v	-1.71
c=h	w	-2.35
c=h	æ	-0.93
c=h	œ	-1.00
c=h	ɕ	2.64
c=h	ɛn	-0.76
c=h	ɡ	-2.31
c=h	ʁ	-1.70
c=h	ʊ	-0.93
c=h	ʔ	0.87
c=i		-1.52
c=i	a	-4.08
c=i	aj	1.96
c=i	d	-0.81
c=i	e	7.27
c=i	f	1.16
c=i	i	24.06
c=i	j	4.16
c=i	k	-0.94
c=i	l	-0.87
c=i	o	-2.00
c=i	r	-0.90
c=i	t	3.77
c=i	u	-2.93
c=i	v	-0.87
c=i	və	1.81
c=i	y	-2.42
c=i	æ	-1.86
c=i	ð	-1.08
c=i	ø	-4.67
c=i	œ	-1.52
c=i	ɐ	-1.69
c=i	ɒ	-1.80
c=i	ɔ	-6.21
c=i	ɕ	3.97
c=i	ə	-1.70
c=i	ɛ	-3.41
c=i	ɡ	-1.00
c=i	ɪ	4.43
c=i	ɶ	-2.63
c=i	ʊ	-1.12
c=i	ʌ	-4.42
c=j		-2.00
c=j	ai	1.43
c=j	b	-1.92
c=j	c	0.98
c=j	d	-1.00
c=j	dj	3.73
c=j	e	-0.96
c=j	j	16.38
c=j	k	-3.58
c=j	l	-1.78
c=j	m	-1.46
c=j	n	-1.39
c=j	p	-0.96
c=j	s	-3.67
c=j	sj	2.20
c=j	t	-1.67
c=j	u	-1.57
c=j	v	-1.99
c=j	æ	-0.94
c=j	ð	-0.99
c=j	ɐ	-0.95
c=j	ɔ	-1.00
c=j	ɕ	4.05
c=j	ɡ	-1.91
c=j	ɣ	-1.77
c=j	ɪ	3.67
c=k		-1.74
c=k	a	-1.00
c=k	b	-1.78
c=k	d	-1.97
c=k	e	-1.44
c=k	i	-1.00
c=k	k	19.80
c=k	ki	0.89
c=k	l	-0.99
c=k	n	-1.00
c=k	p	-1.00
c=k	r	-1.82
c=k	s	-1.99
c=k	t	-2.91
c=k	v	-0.99
c=k	w	-1.16
c=k	ð	-2.98
c=k	ø	-1.60
c=k	ŋ	-0.95
c=k	ɐ	-1.00
c=k	ɕ	-1.92
c=k	ə	-0.95
c=k	ɛ	-1.38
c=k	ɡ	11.61
c=k	ɣ	-0.99
c=k	ɪ	0.79
c=l	b	-1.97
c=l	d	-1.99
c=l	h	-0.99
c=l	hɔ	-0.79
c=l	j	-2.15
c=l	k	-2.61
c=l	l	25.60
c=l	m	-0.83
c=l	n	-1.00
c=l	p	-0.97
c=l	r	-0.99
c=l	s	-1.89
c=l	t	-1.22
c=l	v	-1.00
c=l	w	-1.42
c=l	ð	-0.97
c=l	ðˠ	-1.00
c=l	ø	-0.90
c=l	ɐ	-0.93
c=l	ɑ	-1.52
c=l	ə	2.63
c=l	ɡ	-0.96
c=m	b	-0.98
c=m	d	-0.97
c=m	e	-1.00
c=m	k	-3.01
c=m	l	-1.14
c=m	m	20.11
c=m	r	-1.00
c=m	s	-1.94
c=m	sj	-0.95
c=m	t	-1.99
c=m	v	-1.17
c=m	w	-0.89
c=m	ð	-1.00
c=m	ŋ	-1.00
c=m	ɔ	-0.98
c=m	ɛm	1.30
c=m	ɡ	-1.00
c=m	ʁ	-1.00
c=m	ʋ	-0.89
c=n		-1.63
c=n	-	1.38
c=n	b	-0.93
c=n	d	-2.91
c=n	dj	-0.93
c=n	e	-0.85
c=n	i	-0.99
c=n	k	-3.22
c=n	l	-1.73
c=n	n	22.70
c=n	nɡ	3.04
c=n	p	-1.98
c=n	r	-1.48
c=n	s	-1.47
c=n	u	-0.94
c=n	v	-1.89
c=n	w	-1.70
c=n	ð	-2.85
c=n	ø	-0.83
c=n	ŋ	7.39
c=n	ɔ	-1.00
c=n	ə	-1.27
c=n	ɛ	1.43
c=n	ɛn	1.19
c=n	ɡ	-2.36
c=n	ɡs	-0.93
c=n	ɪ	-0.98
c=n	ɳ	0.76
c=n	ʁ	-2.49
c=n	ʌ	-2.55
c=o		0.94
c=o	a	-2.19
c=o	d	-0.99
c=o	e	-4.87
c=o	i	-3.79
c=o	j	-1.86
c=o	k	-1.00
c=o	n	-0.96
c=o	o	17.76
c=o	p	-0.95
c=o	r	-1.97
c=o	t	-0.77
c=o	u	-0.82
c=o	v	-0.98
c=o	w	-0.99
c=o	y	-3.47
c=o	æ	-2.93
c=o	ø	-1.12
c=o	œ	-1.92
c=o	ɐ	-1.00
c=o	ɑ	-4.78
c=o	ɒ	3.95
c=o	ɔ	8.76
c=o	ɔv	2.30
c=o	ɔʊ	2.77
c=o	ɕ	-0.88
c=o	ə,	1.51
c=o	ɛ	-5.33
c=o	ʌ	8.50
c=p	-	1.41
c=p	b	7.28
c=p	d	-2.00
c=p	dj	-0.94
c=p	e	1.34
c=p	f	-1.77
c=p	h	-0.99
c=p	k	-2.59
c=p	n	-0.98
c=p	p	16.51
c=p	r	-0.97
c=p	s	-1.65
c=p	sj	-0.76
c=p	t	-2.70
c=p	v	-1.80
c=p	w	-2.45
c=p	ə	-0.96
c=p	ɡ	-1.99
c=p	ɡs	-0.76
c=p	ɪ	-0.98
c=p	ʋ	-1.78
c=q		-0.95
c=q	b	-1.00
c=q	d	-0.93
c=q	k	3.87
c=q	v	-0.99
c=r		1.77
c=r	ai	-0.77
c=r	b	-2.76
c=r	d	-2.05
c=r	f	-1.00
c=r	h	-2.00
c=r	i	-0.85
c=r	j	-3.76
c=r	k	-1.85
c=r	ks	-0.85
c=r	l	-2.82
c=r	l,	0.84
c=r	m	-2.62
c=r	n	-2.32
c=r	nɡ	-0.93
c=r	o	-1.00
c=r	p	-1.69
c=r	r	19.69
c=r	s	-4.77
c=r	t	-3.78
c=r	uð	0.96
c=r	v	-2.85
c=r	w	-1.87
c=r	ð	-2.83
c=r	ðˠ	-2.15
c=r	ŋ	-0.96
c=r	œ	1.53
c=r	ɐ	10.07
c=r	ər	2.68
c=r	ɛ	-1.99
c=r	ɡ	-2.68
c=r	ɡs	-0.95
c=r	ɣ	-1.24
c=r	ɪ	-1.34
c=r	ɶ	-0.83
c=r	ʁ	12.53
c=r	ʁa	0.84
c=r	ʋ	-2.73
c=r	ʌ	3.34
c=r	ʕ	2.05
c=r	χɑ	0.92
c=s	a	2.37
c=s	b	-1.00
c=s	bɑ	0.94
c=s	d	-1.98
c=s	e	-0.94
c=s	fɒ	1.01
c=s	i	-0.80
c=s	j	-1.62
c=s	k	-1.99
c=s	m	-1.47
c=s	n	-2.00
c=s	o	-0.90
c=s	p	-1.00
c=s	s	21.05
c=s	t	-1.00
c=s	v	-0.94
c=s	w	-0.90
c=s	y	-1.00
c=s	ɐ	-0.99
c=s	ɕ	-0.97
c=s	ə	-1.32
c=s	ɡ	-2.84
c=s	ɪ	-0.90
c=t	aj	-0.81
c=t	b	-1.97
c=t	d	13.18
c=t	də	1.52
c=t	e	-0.99
c=t	f	-1.90
c=t	j	-1.54
c=t	k	-1.16
c=t	ks	-0.96
c=t	l	-2.47
c=t	m	-1.00
c=t	n	-1.72
c=t	o	-0.99
c=t	p	-0.95
c=t	r	-3.56
c=t	t	22.52
c=t	u	-0.76
c=t	v	-3.67
c=t	w	-0.99
c=t	y	-1.38
c=t	ð	1.11
c=t	ø	-0.97
c=t	ŋ	-1.00
c=t	ɐ	-1.00
c=t	ɒ	-0.99
c=t	ɡ	-3.25
c=t	ʁ	-1.00
c=t	ʋ	-1.00
c=t	ʌ	-0.99
c=u	a	-5.33
c=u	d	-1.00
c=u	e	-3.22
c=u	f	-0.89
c=u	i	-4.41
c=u	j	-1.56
c=u	ju	2.07
c=u	l	-1.44
c=u	o	7.35
c=u	s	-0.85
c=u	u	19.93
c=u	uð	0.82
c=u	uʔ	1.19
c=u	v	4.65
c=u	w	5.12
c=u	y	4.95
c=u	yʀ	1.59
c=u	æ	-1.06
c=u	ø	-4.85
c=u	œ	-1.86
c=u	ɐ	-0.98
c=u	ɑ	-5.81
c=u	ɒ	-1.93
c=u	ɒɪ	-0.78
c=u	ɔ	3.74
c=u	ɘ	-0.85
c=u	ə	-3.50
c=u	ɛ	-6.72
c=u	ɡ	-0.97
c=u	ɪ	-0.98
c=u	ɶ	-0.98
c=u	ʁ	-0.93
c=u	ʊ	3.55
c=u	ʌ	-3.89
c=v	b	-1.82
c=v	d	-2.65
c=v	e	-0.91
c=v	f	-2.77
c=v	i	-1.27
c=v	j	-2.14
c=v	k	-1.08
c=v	l	-2.42
c=v	m	-1.95
c=v	n	-0.95
c=v	o	-0.99
c=v	p	-0.99
c=v	r	-3.54
c=v	s	-3.57
c=v	s,	0.90
c=v	t	-0.99
c=v	u	-0.96
c=v	v	17.57
c=v	w	8.54
c=v	æ	1.50
c=v	æɐ	1.00
c=v	ð	-1.00
c=v	ɐ	-0.97
c=v	ɑ	-1.85
c=v	ɕ	-0.91
c=v	ər	-0.82
c=v	ɡ	-2.54
c=v	ɣ	-0.99
c=v	ɪ	-0.75
c=v	ʁ	-0.90
c=v	ʊ	3.10
c=v	ʋ	8.88
c=v	ʋa	0.98
c=w		-3.33
c=w	d	-0.76
c=w	e	-1.79
c=w	f	-0.94
c=w	h	-0.94
c=w	i	2.49
c=w	j	2.15
c=w	l	-0.97
c=w	m	-0.99
c=w	r	-1.63
c=w	s	-1.94
c=w	sj	-0.75
c=w	t	-0.97
c=w	u	-0.98
c=w	v	5.22
c=w	ve	1.37
c=w	w	7.24
c=w	wd	1.57
c=w	ŋ	-0.89
c=w	ɛ	-0.85
c=w	ɡs	-0.93
c=w	ʁ	-0.80
c=w	ʊ	-1.69
c=w	ʋ	2.62
c=x		1.17
c=x	b	-0.96
c=x	d	-0.80
c=x	f	-0.84
c=x	h	-0.92
c=x	j	-1.52
c=x	ks	4.64
c=x	l	-0.99
c=x	m	-0.99
c=x	p	-0.83
c=x	s	2.20
c=x	u	-0.92
c=x	v	-1.88
c=x	ɔʊ	-0.83
c=x	ɛ	-0.97
c=x	ɡ	1.13
c=x	ɡs	5.43
c=x	ʌ	-0.97
c=y		-1.00
c=y	a	-3.61
c=y	e	-3.64
c=y	f	-0.94
c=y	h	-0.97
c=y	i	4.92
c=y	j	5.48
c=y	o	-1.89
c=y	r	1.94
c=y	s	-1.94
c=y	w	-0.76
c=y	y	19.19
c=y	yr	1.06
c=y	æ	-1.77
c=y	ø	5.51
c=y	ɑ	-3.60
c=y	ɒ	-1.03
c=y	ɒɪ	1.79
c=y	ɔ	-3.85
c=y	ə	-1.76
c=y	ɛ	-5.69
c=y	ɛɪ	-0.94
c=y	ɣ	-0.88
c=y	ʌ	-2.28
c=z		-1.65
c=z	d	-1.39
c=z	ds	1.64
c=z	f	-0.98
c=z	k	-1.84
c=z	l	-0.95
c=z	p	-0.99
c=z	s	8.70
c=z	t	1.16
c=z	u	2.21
c=z	y	-0.97
c=z	œ	-0.98
c=z	ɕ	-1.18
c=z	ɡ	-0.86
c=z	ɡe	-0.82
c=å	a	-1.91
c=å	aj	-0.83
c=å	e	-3.45
c=å	eɪ	-0.83
c=å	i	-3.83
c=å	j	-0.99
c=å	n	-1.00
c=å	o	-2.75
c=å	t	-0.93
c=å	u	-2.78
c=å	y	-3.73
c=å	ø	-2.63
c=å	ɒ	5.21
c=å	ɔ	16.53
c=å	ə	-0.86
c=å	ɛ	-3.51
c=å	ɡ	1.50
c=å	ʌ	7.42
c=æ		-2.77
c=æ	a	1.31
c=æ	d	-0.96
c=æ	e	1.27
c=æ	i	-3.82
c=æ	n	-0.77
c=æ	o	-3.73
c=æ	u	-4.22
c=æ	y	-1.71
c=æ	æ	4.76
c=æ	ø	-2.81
c=æ	œ	-1.34
c=æ	ɐw	0.85
c=æ	ɒ	-2.93
c=æ	ɔ	-4.37
c=æ	ɛ	21.37
c=æ	ɜ	1.50
c=æ	ɶ	-0.98
c=æ	ʌ	-2.03
c=é		-1.42
c=é	b	-1.14
c=é	e	11.05
c=é	f	-0.96
c=é	i	-0.99
c=é	s	-0.99
c=é	se	-0.97
c=é	v	-0.89
c=é	ɒ	-0.95
c=é	ɕ	-1.08
c=é	ɡ	-1.66
c=ö		-0.87
c=ö	a	-1.49
c=ö	s	-0.93
c=ö	ø	3.14
c=ö	ɶ	0.87
c=ø		-1.95
c=ø	a	-3.80
c=ø	e	-2.21
c=ø	i	-4.77
c=ø	j	-0.84
c=ø	m	-0.92
c=ø	o	-2.74
c=ø	u	-0.92
c=ø	y	-3.86
c=ø	æ	-2.86
c=ø	ø	18.36
c=ø	øb	1.37
c=ø	ŋ	-1.00
c=ø	œ	10.09
c=ø	ɐn	-0.84
c=ø	ɑ	-3.58
c=ø	ɒ	-1.00
c=ø	ɔ	-1.87
c=ø	ɛ	-3.70
c=ø	ɪ	-0.85
c=ø	ɶ	6.15
c=ø	ʌ	3.45
c=ü	n	-0.91
c=ü	s	-0.97
c=ü	ø	2.50
n1=$	a	0.95
n1=$	de	0.90
n1=$	ds	0.94
n1=$	f	-1.05
n1=$	l	1.20
n1=$	m	1.34
n1=$	n	-1.34
n1=$	nə	1.05
n1=$	nɡ	0.89
n1=$	o	1.43
n1=$	r	-1.54
n1=$	sj	-1.29
n1=$	sə	0.82
n1=$	t	-1.40
n1=$	te	0.89
n1=$	v	-1.70
n1=$	w	1.12
n1=$	ðˠ	1.01
n1=$	ɐn	-0.84
n1=$	ɑ	-1.14
n1=$	ɔʊ	1.24
n1=$	ɘ	1.07
n1=$	ən	1.63
n1=$	əð	-1.16
n1=$	ɛ	-2.70
n1=$	ɛf	0.87
n1=$	ɡ	0.76
n1=$	ɣ	1.54
n1=$	ʁ	-3.55
n1=$	ʋ	-0.85
n1=$	ʌ	-1.42
n1=$	˕ˠ	0.89
n1=a		-1.23
n1=a	a	-7.49
n1=a	al	-0.83
n1=a	bɑ	1.61
n1=a	bɛ	1.25
n1=a	dj	0.85
n1=a	f	1.05
n1=a	h	1.37
n1=a	i	0.92
n1=a	j	4.54
n1=a	k	3.44
n1=a	ks	1.87
n1=a	l	-1.80
n1=a	lɛ	1.34
n1=a	n	1.07
n1=a	o	3.62
n1=a	r	1.49
n1=a	u	1.12
n1=a	v	1.53
n1=a	w	-3.58
n1=a	æ	1.54
n1=a	ð	-0.79
n1=a	ðˠ	-0.92
n1=a	ø	-1.71
n1=a	ŋ	-1.95
n1=a	œ	-0.96
n1=a	ɐ	-4.13
n1=a	ɑ	-4.60
n1=a	ɒ	0.95
n1=a	ɕ	1.86
n1=a	ə	-1.65
n1=a	ɛ	-5.63
n1=a	ɡs	0.84
n1=a	ʁ	4.41
n1=a	ʊ	1.19
n1=a	ʋ	2.26
n1=a	ʌ	-2.73
n1=a	ʕ	1.69
n1=a	χ	-0.86
n1=b		2.05
n1=b	b	-5.14
n1=b	be	-0.76
n1=b	d	-3.41
n1=b	f	-1.39
n1=b	k	-2.69
n1=b	o	1.09
n1=b	p	0.87
n1=b	t	3.13
n1=b	w	2.21
n1=b	wd	-0.88
n1=b	æ	1.33
n1=b	ðˠ	1.68
n1=b	øb	1.70
n1=b	ŋ	-1.19
n1=b	œ	-0.87
n1=b	ɐ	2.28
n1=b	ɒ	-1.27
n1=b	ə	3.28
n1=b	ɛ	-1.33
n1=b	ɛɪ	1.43
n1=b	ɡ	-0.83
n1=b	ʁ	-1.90
n1=b	ʋ	-0.81
n1=b	ʌ	1.42
n1=c		2.56
n1=c	b	-2.29
n1=c	be	2.29
n1=c	d	2.97
n1=c	e	-3.24
n1=c	i	-4.82
n1=c	ju	1.84
n1=c	ks	-0.96
n1=c	o	-1.54
n1=c	u	-3.43
n1=c	v	-1.71
n1=c	ve	2.52
n1=c	y	0.94
n1=c	æ	-2.94
n1=c	ŋ	2.87
n1=c	ɐ	-1.90
n1=c	ɑ	1.28
n1=c	ɔ	1.14
n1=c	ɕ	-0.98
n1=c	ə	-1.45
n1=c	ɛ	4.88
n1=c	ɡ	4.10
n1=c	ɡs	-0.85
n1=c	ɪ	1.46
n1=c	ɶ	-0.94
n1=c	ʋ	-0.81
n1=d	-	1.26
n1=d	aj	-0.81
n1=d	d	3.35
n1=d	e	0.81
n1=d	f	-0.96
n1=d	h	-0.94
n1=d	hɔ	2.41
n1=d	i	1.34
n1=d	j	-1.46
n1=d	k	-3.52
n1=d	m	-1.00
n1=d	p	-1.41
n1=d	r	-0.83
n1=d	s	-1.62
n1=d	se	1.97
n1=d	t	-1.55
n1=d	u	1.72
n1=d	uð	1.95
n1=d	y	1.94
n1=d	ð	5.04
n1=d	ðˠ	2.28
n1=d	ø	2.04
n1=d	ŋ	-2.44
n1=d	œ	-1.02
n1=d	ɐ	1.00
n1=d	ɑ	-1.05
n1=d	ɒ	-1.55
n1=d	ɔ	-2.03
n1=d	ɕ	-1.98
n1=d	ə	4.68
n1=d	ɡ	-3.14
n1=d	ɳ	0.75
n1=d	ʁ	-4.66
n1=d	ʊ	-0.99
n1=d	ʋ	-1.42
n1=e	a	-4.90
n1=e	al	1.10
n1=e	bɑ	0.87
n1=e	c	1.62
n1=e	d	-1.13
n1=e	dj	-0.97
n1=e	f	-1.21
n1=e	fɒ	-0.78
n1=e	hɔ	-0.79
n1=e	i	6.16
n1=e	j	4.84
n1=e	k	-4.34
n1=e	l	-2.03
n1=e	m	-1.74
n1=e	o	3.69
n1=e	r	-1.73
n1=e	s,	0.90
n1=e	sj	1.09
n1=e	sɡ	0.86
n1=e	t	-4.36
n1=e	u	1.67
n1=e	v	-1.01
n1=e	w	1.11
n1=e	y	0.98
n1=e	yr	1.90
n1=e	æ	1.04
n1=e	ðˠ	0.90
n1=e	ø	-0.77
n1=e	ŋ	-1.65
n1=e	œ	-1.97
n1=e	ɐ	-1.30
n1=e	ɑ	-2.93
n1=e	ɒ	2.49
n1=e	ɔ	-1.53
n1=e	ɕ	2.44
n1=e	ɘ	0.90
n1=e	ə	-0.88
n1=e	ər	-0.77
n1=e	ɛ	-2.33
n1=e	ɛm	-0.81
n1=e	ɡ	-1.28
n1=e	ɡe	-0.82
n1=e	ɣ	4.52
n1=e	ɪ	1.83
n1=e	ɶ	-1.80
n1=e	ʊ	1.40
n1=e	ʋa	1.13
n1=e	ʌ	-1.10
n1=e	ʌb	1.47
n1=f		1.20
n1=f	b	0.81
n1=f	d	-2.95
n1=f	f	-1.13
n1=f	fɒ	2.81
n1=f	i	1.55
n1=f	k	-2.77
n1=f	l	-1.77
n1=f	n	1.24
n1=f	p	-1.57
n1=f	t	-3.79
n1=f	u	-2.06
n1=f	uð	-0.89
n1=f	v	2.44
n1=f	w	0.77
n1=f	y	1.57
n1=f	æ	1.08
n1=f	ðˠ	-0.97
n1=f	ø	-0.83
n1=f	ŋ	-0.88
n1=f	ɐ	0.79
n1=f	ɑ	1.91
n1=f	ɒɪ	-0.78
n1=f	ɔ	3.58
n1=f	ɕ	-0.99
n1=f	ə	1.75
n1=f	ɛm	2.99
n1=f	ɣ	-0.97
n1=f	ɪ	-0.98
n1=f	ɶ	-1.07
n1=f	ʌ	1.76
n1=g	-	-1.48
n1=g	a	2.88
n1=g	b	1.68
n1=g	d	0.90
n1=g	i	0.94
n1=g	j	-4.88
n1=g	n	-3.55
n1=g	nɡ	-1.24
n1=g	o	2.04
n1=g	p	-3.44
n1=g	r	-2.65
n1=g	t	2.03
n1=g	v	-3.28
n1=g	w	1.69
n1=g	æ	1.63
n1=g	ŋ	4.65
n1=g	œ	-1.02
n1=g	ɑ	3.89
n1=g	ɒ	2.49
n1=g	ɔ	2.15
n1=g	ɕ	-1.73
n1=g	ə	-0.76
n1=g	ɛn	2.60
n1=g	ɡ	1.94
n1=g	ɶ	-2.71
n1=g	ʁ	-3.94
n1=g	ʊ	-0.93
n1=g	ʌ	1.04
n1=h		1.56
n1=h	a	-1.38
n1=h	b	-1.66
n1=h	d	1.09
n1=h	e	-1.84
n1=h	f	-1.29
n1=h	fɒ	-0.76
n1=h	i	1.14
n1=h	j	-0.79
n1=h	k	-2.64
n1=h	m	0.83
n1=h	o	-2.13
n1=h	p	-2.27
n1=h	r	0.78
n1=h	s	-2.99
n1=h	te	3.14
n1=h	u	0.87
n1=h	v	-2.58
n1=h	w	3.41
n1=h	æ	1.43
n1=h	ð	0.87
n1=h	ø	-2.92
n1=h	ɑ	-1.98
n1=h	ɔ	-1.91
n1=h	ɕ	3.30
n1=h	ə	3.87
n1=h	ɛ	2.45
n1=h	ʁ	1.23
n1=h	ʊ	-0.82
n1=h	ʋ	2.38
n1=h	ʌ	3.75
n1=i	-	1.67
n1=i	a	-4.35
n1=i	aj	2.57
n1=i	b	1.05
n1=i	e	1.48
n1=i	f	0.88
n1=i	fɒ	-0.78
n1=i	h	-0.81
n1=i	hɔ	-0.78
n1=i	i	3.35
n1=i	k	-2.47
n1=i	ki	1.88
n1=i	ks	0.82
n1=i	m	1.19
n1=i	n	1.09
n1=i	o	2.72
n1=i	r	1.06
n1=i	s	1.53
n1=i	sj	2.93
n1=i	v	2.24
n1=i	æ	-3.13
n1=i	ðˠ	-1.91
n1=i	ø	-0.95
n1=i	ŋ	-1.63
n1=i	œ	-0.83
n1=i	ɐ	1.35
n1=i	ɑ	-1.95
