# Persian↔Tajik↔IPA parallel corpus — the FULL Shahnameh, FUZZY-aligned (39,080 lines, ~224k in-context words).
# fa: Ferdowsi's Shahnameh (Ganjoor, all 777 poems / 99k hemistichs; public domain).
# tg: Shahnameh in Tajik Cyrillic (HF TajikNLPWorld/shahnameh-tajik-corpus, 8 jilds / 91k, CC-BY-SA-4.0).
# Aligned by consonant-skeleton (drop matres ا و ی) + a TRIGRAM-INDEXED fuzzy pass (bounded edit-distance ≤2):
# exact d=0 (5464) + fuzzy d=1 (15272) + d=2 (19213). The edit-1/2 tail is the izofat-ی / short-u→و matres
# residue the consonant-strip can't remove — genuine matches (random spot-checks all correct). Position-agnostic.
# ipa: Tajik-derived Persian IPA (tajik-align + Iranian i→e/u→o/final-ه→e). SILVER. The sentence CONTEXT is the
# point — training data for the homograph/ezafe model past the word-level shared-merger ceiling.
# fa<TAB>tg<TAB>ipa
خِرَد تیره وُ مَرد روشن رَوان	Хирад тираву марди равшанравон	χerad terawo marde rawʃanrawɒn
نَباشَد هَمی شادمان یِک زَمان	Набошад ҳаме шодмон як замон.	nabɒʃad hame ʃɒdmɒn jak zamɒn
هُشیوار دیوانه خوانَد وُرا	ҳушивор девона хонад варо,	hoʃewɒr dewɒna χɒnad warɒ
از اویی به هَر دو سَرای اَرجمَند	Аз ӯӣ ба ҳарду сарой арҷманд,	ʔaz ʔoje ba hardo sarɒj ʔard͡ʒmand
گسسته خِرَد پای دارَد به بَند	Гусистахирад пой дорад ба банд.	ɡosestaχerad pɒj dɒrad ba band
تو بی‌چَشمْ شادان جَهان نَسپَری	Ту бе чашм шодон ҷаҳон наспарӣ.	to be t͡ʃaʃm ʃɒdɒn d͡ʒahɒn naspare
خِرَد را وُ جان را که یارَد سُتود	Хирадрову ҷонро кӣ ёрад ситуд,	χeradrɒwo d͡ʒɒnrɒ ke jɒrad setod
وَ گَر مَن سِتایم که یارَد شُنود	В-агар ман ситоям, кӣ ёрад шунуд?	w ʔaɡar man setɒjam ke jɒrad ʃonod
حَکیما چو کَس نیست گُفتن چه سود	ҳакимо, чу кас нест, гуфтан чӣ суд?!	hakemɒ t͡ʃo kas nest ɡoftan t͡ʃe sod
به گفتارِ دانندگان راه جُوی	Ба гуфтори донандагон роҳ ҷӯй,	ba ɡoftɒre dɒnandaɡɒn rɒh d͡ʒoj
از آموختن یِک زَمان نَغنَوی	Аз омӯхтан як замон нағнавӣ!	ʔaz ʔɒmoχtan jak zamɒn naɣnawe
چو دیدار یابی به شاخِ سَخُن	Чу дидор ёбӣ ба шохи сухун,	t͡ʃo dedɒr jɒbe ba ʃɒχe soχon
سَرِ مایهٔ گوهَران از نُخُست	Сари мояи гавҳарон аз нахуст.	sare mɒjaje ɡawharɒn ʔaz naχost
که یَزدان زِ ناچیز چیز آفرید	Ки Яздон зи ночиз чиз офарид	ke jazdɒn ze nɒt͡ʃez t͡ʃez ʔɒfared
بِدان تا توانایی آرَد پَدید	Бад-он, то тавоноӣ омад падид.	bad ʔɒn tɒ tawɒnɒje ʔɒmad paded
بَرآوَرده بی‌رَنج و بی‌روزگار	Бароварда бе ранҷу бе рӯзгор.	barɒwarda be rand͡ʒo be rozɡɒr
زِ گرمیش پَس خُشکی آمد پَدید	Зи гармиш пас хушкӣ омад падид.	ze ɡarmeʃ pas χoʃke ʔɒmad paded
و زان پَس زِ آرام سَردی نُمود	В-аз он пас зи ором сардӣ намуд,	w ʔaz ʔɒn pas ze ʔɒrɒm sarde namod
زِ سَردی هَمان باز تَری فُزود	Зи сардӣ ҳамон боз таррӣ фузуд.	ze sarde hamɒn bɒz tarre fozod
چو این چار گوهَر به جای آمدند	Чу ин чор гавҳар ба ҷой омаданд,	t͡ʃo ʔen t͡ʃɒr ɡawhar ba d͡ʒɒj ʔɒmadand
گُهرها یِک اَندر دِگَر ساخته	Гуҳарҳо як андар дигар сохта,	ɡoharhɒ jak ʔandar deɡar sɒχta
زِ هَر گونه گَردن بَراَفراخته	Зи ҳар гуна гардан барафрохта.	ze har ɡona ɡardan barafrɒχta
پَدید آمد این گُنبدِ تیز رو	Падид омад ин гунбади тезрав,	paded ʔɒmad ʔen ɡonbade tezraw
اَبَر دَه و دو هَفت شُد کَدخُدای	Абар доҳу ду ҳафт шуд кадхудой,	ʔabar dɒho do haft ʃod kadχodɒj
دَرِ بَخشش و دادن آمد پَدید	Дар ӯ бахшишу дод омад падид,	dar ʔo baχʃeʃo dɒd ʔɒmad paded
فلک‌ها یِک اَندر دِگَر بَسته شُد	Фалакҳо як андар дигар баста шуд,	falakhɒ jak ʔandar deɡar basta ʃod
بِجُنبید چون کار پیوسته شُد	Биҷунбид, чун кор пайваста шуд.	bed͡ʒonbed t͡ʃon kɒr pajwasta ʃod
چو دریا و چون کوه و چون دَشت و راغ	Чу дарёву чун кӯҳу чун дашту роғ	t͡ʃo darjɒwo t͡ʃon koho t͡ʃon daʃto rɒɣ
زَمین شُد به کِردارِ روشَن چراغ	Замин шуд ба кирдори равшан чароғ,	zamen ʃod ba kerdɒre rawʃan t͡ʃarɒɣ
بِبالید کوه آب‌ها بَر دَمید	Биболид кӯҳ, обҳо бардамид,	bebɒled koh ʔɒbhɒ bardamed
سَرِ رُستَنی سوی بالا کشید	Сари рустанӣ сӯи боло кашид.	sare rostane soje bɒlɒ kaʃed
زمین را بُلندی نَبُد جایگاه	Заминро баландӣ набуд ҷойгоҳ,	zamenrɒ balande nabod d͡ʒɒjɡɒh
یکی مَرکزی تیره بود و سیاه	Яке маркази тира буду сиёҳ.	jake markaze tera bodo sejɒh
به خاک اَندرون روشنایی فُزود	Ба хок-андарун равшаноӣ фузуд.	ba χɒk ʔandaron rawʃanɒje fozod
هَمی بَر شُد آتش فُرود آمد آب	ҳаме бар шуд оташ, фуруд омад об,	hame bar ʃod ʔɒtaʃ forod ʔɒmad ʔɒb
گیا رُست با چَند گونه درخت	Гиё руст бо чанд гуна дарахт,	ɡejɒ rost bɒ t͡ʃand ɡona daraχt
و زان پَس چو جُنبَنده آمد پَدید	В-аз он пас чу ҷунбанда омад падид.	w ʔaz ʔɒn pas t͡ʃo d͡ʒonbanda ʔɒmad paded
خور و خواب و آرام جوید هَمی	Хуру хобу ором ҷӯяд ҳаме,	χoro χɒbo ʔɒrɒm d͡ʒojad hame
نخواهد از او بَندگی کِردگار	Нахоҳад аз ӯ бандагӣ кирдгор.	naχɒhad ʔaz ʔo bandaɡe kerdɡɒr
چو دانا تَوانا بُد و دادگَر	Чу доно тавоно буду додгар,	t͡ʃo dɒnɒ tawɒnɒ bodo dɒdɡar
چُنین است فَرجامِ کارِ جَهان	Чунин аст фарҷоми кори ҷаҳон,	t͡ʃonen ʔast fard͡ʒɒme kɒre d͡ʒahɒn
نَداند کسی آشکار و نهان	Надонад касе ошкору ниҳон.	nadɒnad kase ʔɒʃkɒro nehɒn
چو زین بُگذَری مَردُم آمد پَدید	Чу з-ин бигзарӣ, мардум омад падид,	t͡ʃo z ʔen beɡzare mardom ʔɒmad paded
شد این بَندها را سَراسَر کِلید	Шуд ин бандҳоро саросар калид.	ʃod ʔen bandhɒrɒ sarɒsar kaled
سَرش راست بَر شُد چو سَروِ بُلَند	Сараш рост бар шуд чу сарви баланд,	saraʃ rɒst bar ʃod t͡ʃo sarwe baland
به گفتارْ خوب و خِرَدْ کار بَند	Ба гуфтори хубу хирад корбанд,	ba ɡoftɒre χobo χerad kɒrband
مَر او را دَد و دام فَرمان بَرَد	Мар ӯро даду дом фармон барад.	mar ʔorɒ dado dɒm farmɒn barad
مگر مَردُمی خیره خوانی هَمی	Магар мардумӣ хира донӣ ҳаме,	maɡar mardome χera dɒne hame
تو را از دو گیتی بَر آوَرده‌اَند	Туро аз ду гетӣ баровардаанд,	torɒ ʔaz do ɡete barɒwardaand
به چَندین میانچی بِپَروَردِه‌اَند	Ба чандин миёнҷӣ бипарвардаанд.	ba t͡ʃanden mejɒnd͡ʒe beparwardaand
تویی خویشتَن را به بازی مَدار	Туӣ, хештанро ба бозӣ мадор!	toje χeʃtanrɒ ba bɒze madɒr
شِنیدَم زِ دانا دِگرگونه زین	Шунидам зи доно дигаргуна з-ин	ʃonedam ze dɒnɒ deɡarɡona z ʔen
نِگَه کُن سَرانجامِ خود را ببین	Нигаҳ кун, саранҷоми худро бубин,	neɡah kon sarand͡ʒɒme χodrɒ boben
به رَنج اَندر آری تَنَت را رَواست	Ба ранҷ-андар орӣ танатро, равост,	ba rand͡ʒ ʔandar ʔɒre tanatrɒ rawɒst
که خود رَنج بُردن به دانش سِزاست	Ки худ ранҷ бурдан ба дониш сазост.	ke χod rand͡ʒ bordan ba dɒneʃ sazɒst
چو خواهی که یابی زِ هَر بَد رَها	Чу хоҳӣ, ки ёбӣ зи ҳар бад раҳо,	t͡ʃo χɒhe ke jɒbe ze har bad rahɒ
سَر اَندر نَیاری به دامِ بَلا	Сар андарнаёрӣ ба доми бало!	sar ʔandarnajɒre ba dɒme balɒ
نه از جُنبش آرام گیرَد هَمی	На аз ҷунбиш ором гирад ҳаме,	na ʔaz d͡ʒonbeʃ ʔɒrɒm ɡerad hame
نه چون ما تَباهی پَذیرَد هَمی	На чун мо табоҳӣ пазирад ҳаме.	na t͡ʃon mɒ tabɒhe pazerad hame
اَز او دان فُزونی اَز او هَم شُمار	Аз ӯ дон фузунӣ, аз ӯ дон шумор,	ʔaz ʔo dɒn fozone ʔaz ʔo dɒn ʃomɒr
بَد و نیک نَزدیکِ او آشکار	Баду нек наздики ӯ ошкор.	bado nek nazdeke ʔo ʔɒʃkɒr
زِ یاقوتِ سُرخ اَست چَرخِ کَبود	Зи ёқути сурх аст чархи кабуд,	ze jɒqote sorχ ʔast t͡ʃarχe kabod
به چَندین فُروغ و به چَندین چِراغ	Ба чандон фурӯғу ба чандон чароғ	ba t͡ʃandɒn foroɣo ba t͡ʃandɒn t͡ʃarɒɣ
بیاراسته چون به نوروز باغ	Биёроста чун ба Наврӯз боғ.	bejɒrɒsta t͡ʃon ba nawroz bɒɣ
رَوان اَندر او گوهَرِ دل‌فُروز	Равон андар ӯ гавҳари дилфурӯз,	rawɒn ʔandar ʔo ɡawhare delforoz
نباشَد اَز این یِک رَوِش راست‌تَر	Набошад аз ин як равиш росттар.	nabɒʃad ʔaz ʔen jak raweʃ rɒsttar
چراغ اَست مَر تیره شَب را بَسیچ	Чароғест мар тирашабро басеч,	t͡ʃarɒɣest mar teraʃabrɒ baset͡ʃ
به بَد تا تَوانی تو هَرگز مَپیچ	Ба бад то тавонӣ, ту ҳаргиз мапеч!	ba bad tɒ tawɒne to harɡez mapet͡ʃ
پَدید آید آنگاه باریک و زَرد	Падид ояд он гоҳ борику зард,	paded ʔɒjad ʔɒn ɡɒh bɒreko zard
چو بیننده دیدارش اَز دور دید	Чу бинанда дидораш аз дур дид,	t͡ʃo benanda dedɒraʃ ʔaz dor ded
هَم اَندَر زَمان او شَوَد ناپَدید	ҳам андар замон ӯ шавад нопадид.	ham ʔandar zamɒn ʔo ʃawad nɒpaded
به دو هَفته گَردَد تَمام و دُرُست	Ба ду ҳафта гардад тамому дуруст,	ba do hafta ɡardad tamɒmo dorost
بِدان باز گَردَد که بود از نُخُست	Бад-он боз гардад, ки буд аз нахуст.	bad ʔɒn bɒz ɡardad ke bod ʔaz naχost
بُوَد هَر شَبانگاه باریک‌تَر	Бувад ҳар шабонгоҳ бориктар,	bowad har ʃabɒnɡɒh bɒrektar
به خورشیدِ تابَنده نَزدیک‌تَر	Ба хуршеди тобанда наздиктар.	ba χorʃede tɒbanda nazdektar
بِدینسان نَهادَش خداوندِ داد	Бад-ин сон ниҳодаш Худованди дод,	bad ʔen sɒn nehɒdaʃ χodɒwande dɒd
بُوَد تا بُوَد هَم بِدین یِک نَهاد	Бувад, то бувад ҳам бад-ин як ниҳод.	bowad tɒ bowad ham bad ʔen jak nehɒd
تو را دانش و دین رهاند درست	Туро донишу дин раҳонад дуруст,	torɒ dɒneʃo den rahɒnad dorost
وگر دل نخواهی که باشد نژند	Агар дил нахоҳӣ, ки бошад нажанд,	ʔaɡar del naχɒhe ke bɒʃad naʒand
نخواهی که دائم بُوی مستمند	Нахоҳӣ, ки доим бувӣ мустаманд,	naχɒhe ke dɒjem bowe mostamand
به گفتارِ پیغمبرت راه جوی	Ба гуфтори пайғамбарат роҳ ҷӯй,	ba ɡoftɒre pajɣambarat rɒh d͡ʒoj
دل از تیرگی‌ها بدین آب شوی	Дил аз тирагиҳо бад-ин об шӯй.	del ʔaz teraɡehɒ bad ʔen ʔɒb ʃoj
چه گفت آن خداوند تنزیل و وحی	Чӣ гуфт он худованди танзилу ваҳй,	t͡ʃe ɡoft ʔɒn χodɒwande tanzelo wahj
خداوند امر و خداوند نهی	Худованди амру худованди наҳй,	χodɒwande ʔamro χodɒwande nahj
نتابید بر کس ز بوبکر بِه	Натобид бар кас зи Бӯбакр беҳ.	natɒbed bar kas ze bobakr beh
عمر کرد اسلام را آشِکار	Умар кард исломро ошкор,	ʔomar kard ʔeslɒmrɒ ʔɒʃkɒr
بیاراست گیتی چو باغِ بهار	Биёрост гетӣ чу боғи баҳор.	bejɒrɒst ɡete t͡ʃo bɒɣe bahɒr
پس از هر دو آن بود عثمان گزین	Пас аз ҳарду он буд Усмон гузин,	pas ʔaz hardo ʔɒn bod ʔosmɒn ɡozen
خداوند شرم و خداوند دین	Худованди шарму худованди дин.	χodɒwande ʃarmo χodɒwande den
چهارم علی بود جفت بتول	Чаҳорум Алӣ буд ҷуфти Батул,	t͡ʃahɒrom ʔale bod d͡ʒofte batol
درستْ این سخنْ قولِ پیغمبر است	Дуруст, ин сухан қавли пайғамбар аст.	dorost ʔen soχan qawle pajɣambar ʔast
کز ایشان قوی شد به هر گونه دین	К-аз эшон қавӣ шуд ба ҳар гуна дин.	k ʔaz jeʃɒn qawe ʃod ba har ɡona den
نبیّْ آفتاب و صحابان چو ماه	Набӣ офтобу саҳобон чу моҳ,	nabe ʔɒftɒbo sahɒbɒn t͡ʃo mɒh
به هم‌بستهٔ یک‌دگر راست راه	Ба ҳам бастани якдигаррост роҳ.	ba ham bastane jakdeɡarrɒst rɒh
حکیمْ این جهان را چو دریا نهاد	ҳаким ин ҷаҳонро чу дарё ниҳод,	hakem ʔen d͡ʒahɒnrɒ t͡ʃo darjɒ nehɒd
برانگیخته موج از او تندباد	Барангехта мавҷ аз ӯ тундбод.	baranɡeχta mawd͡ʒ ʔaz ʔo tondbɒd
چو هفتاد کشتی بر او ساخته	Чу ҳафтод киштӣ бар ӯ сохта,	t͡ʃo haftɒd keʃte bar ʔo sɒχta
همه بادبان‌ها بر افراخته	ҳама бодбонҳо барафрохта.	hama bɒdbɒnhɒ barafrɒχta
بیاراسته همچو چشم خروس	Биёроста ҳамчу чашми хурӯс.	bejɒrɒsta hamt͡ʃo t͡ʃaʃme χoros
محمّد بدو اندرون با علی	Муҳаммад бад-ӯ - андарун бо Алӣ,	mohammad bad ʔo ʔandaron bɒ ʔale
کرانه نه پیدا و بن ناپدید	Карона на пайдову бун нопадид,	karɒna na pajdɒwo bon nɒpaded
بدانست کو موج خواهد زدن	Бидонист, к-ӯ мавҷ хоҳад задан,	bedɒnest k ʔo mawd͡ʒ χɒhad zadan
کس از غرق بیرون نخواهد شدن	Кас аз ғарқ берун нахоҳад шудан.	kas ʔaz ɣarq beron naχɒhad ʃodan
به دل گفت اگر با نبی و وصی	Ба дил гуфт, агар бо набиву васӣ	ba del ɡoft ʔaɡar bɒ nabewo wase
شوم غرقه دارم دو یار وفی	Шавам ғарқа, дорам ду ёри вафӣ.	ʃawam ɣarqa dɒram do jɒre wafe
همانا که باشد مرا دستگیر	ҳамоно, ки бошад маро дастгир	hamɒnɒ ke bɒʃad marɒ dastɡer
خداوند تاج و لوا و سریر	Худованди тоҷу ливову сарир.	χodɒwande tɒd͡ʒo lewɒwo sarer
خداوندِ جویِ می و انگبین	Худованди ҷӯи маю ангабин,	χodɒwande d͡ʒoje majo ʔanɡaben
همان چشمهٔ شیر و ماءِ معین	ҳамон чашмаи ширу моъи маъин.	hamɒn t͡ʃaʃmaje ʃero mɒʔe maʔen
اگر چشم داری به دیگر سرای	Агар чашм дорӣ, ба дигар сарой	ʔaɡar t͡ʃaʃm dɒre ba deɡar sarɒj
به نزد نبی و علی گیر جای	Ба назди набиву васӣ гир ҷой.	ba nazde nabewo wase ɡer d͡ʒɒj
گرت زین بد آید گناهِ من است	Гарат з-ин бад омад, гуноҳи ман аст,	ɡarat z ʔen bad ʔɒmad ɡonɒhe man ʔast
بر این زادم و هم بر این بُگْذرم	Бар ин зодаму ҳам бар ин бугзарам,	bar ʔen zɒdamo ham bar ʔen boɡzaram
چنان دان که خاکِ پیِ حیدرم	Чунон дон, ки хоки паи ҳайдарам.	t͡ʃonɒn dɒn ke χɒke paje hajdaram
دلت گر به راه خطا مایل است	Дилат гар ба роҳи хато моил аст,	delat ɡar ba rɒhe χatɒ mɒjel ʔast
تو را دشمن اندر جهانْ خودْ دل است	Туро душман андар ҷаҳон худ дил аст.	torɒ doʃman ʔandar d͡ʒahɒn χod del ʔast
نباشد جز از بی‌پدر دشمنش	Набошад ҷуз аз бепадар душманаш,	nabɒʃad d͡ʒoz ʔaz bepadar doʃmanaʃ
که یزدان به آتش بسوزد تنش	Ки Яздон ба оташ бисӯзад танаш.	ke jazdɒn ba ʔɒtaʃ besozad tanaʃ
از او زارتر در جهان زار کیست؟	Аз ӯ зортар дар ҷаҳон зор кист?	ʔaz ʔo zɒrtar dar d͡ʒahɒn zɒr kest
نگر تا نداری به بازی جهان	Нигар, то надорӣ ба бозӣ ҷаҳон,	neɡar tɒ nadɒre ba bɒze d͡ʒahɒn
نه برگردی از نیک‌ پی همرهان	Набаргардӣ аз некпай ҳамраҳон.	nabarɡarde ʔaz nekpaj hamrahɒn
همه نیکی‌ات باید آغاز کرد	ҳама некият бояд оғоз кард,	hama nekejat bɒjad ʔɒɣɒz kard
چو با نیک‌نامان بُوی هم‌نورد	Чу бо некномон бувӣ ҳамнавард.	t͡ʃo bɒ neknɒmɒn bowe hamnaward
از این در سخن چند رانم همی	Аз ин дар сухан чанд ронам ҳаме,	ʔaz ʔen dar soχan t͡ʃand rɒnam hame
همانا کَرانش ندانم همی	ҳамоно каронаш надонам ҳаме.	hamɒnɒ karɒnaʃ nadɒnam hame
سخن هر چه گویم همه گفته‌اند	Сухан ҳарчӣ гӯям, ҳама гуфтаанд,	soχan hart͡ʃe ɡojam hama ɡoftaand
اگر بر درختِ برومند جای	Агар бар дарахти барӯманд ҷой	ʔaɡar bar daraχte baromand d͡ʒɒj
همان سایه ز او بازدارَد گَزَند	ҳамон соя з-ӯ боздорад газанд.	hamɒn sɒja z ʔo bɒzdɒrad ɡazand
توانم مگر پایه‌ای ساختن	Тавонам магар пойгаҳ сохтан	tawɒnam maɡar pɒjɡah sɒχtan
تو این را دروغ و فَسانه مَدان	Ту инро дурӯғу фасона мадон,	to ʔenrɒ doroɣo fasɒna madɒn
از او هر چه اندر خورَد با خِرَد	Аз ӯ ҳарчӣ андархурад бо хирад,	ʔaz ʔo hart͡ʃe ʔandarχorad bɒ χerad
دگر بَر رَهِ رمز و معنی بَرَد	В-агар бар раҳи рамз маънӣ барад,	w ʔaɡar bar rahe ramz maʔne barad
فراوان بِدو اندرون داستان	Фаровон бад-ӯ - андарун достон.	farɒwɒn bad ʔo ʔandaron dɒstɒn
یکی پهلوان بود دهقان‌نژاد	Яке паҳлавон буд деҳқоннажод,	jake pahlawɒn bod dehqɒnnaʒɒd
دلیر و بزرگ و خردمند و راد	Далеру бузургу хирадманду род.	dalero bozorɡo χeradmando rɒd
گذشته سخن‌ها همه باز جُست	Гузашта суханҳо ҳама бозҷуст.	ɡozaʃta soχanhɒ hama bɒzd͡ʒost
بیاورد کاین نامه را یاد کرد	Биёвард, к-ин номаро гирд кард.	bejɒward k ʔen nɒmarɒ ɡerd kard
که گیتی به آغاز چون داشتند	Ки гетӣ ба оғоз чун доштанд,	ke ɡete ba ʔɒɣɒz t͡ʃon dɒʃtand
که ایدون به ما خوار بگذاشتند	Ки эдар ба мо хор бигзоштанд?	ke jedar ba mɒ χɒr beɡzɒʃtand
چگونه سَر آمد به نیک اختری	Чӣ гуна сар омад ба некахтарӣ	t͡ʃe ɡona sar ʔɒmad ba nekaχtare
بر ایشان همه روزِ کُندآوری	Бар эшон ҳама рӯзи кундоварӣ?	bar jeʃɒn hama roze kondɒware
سخن‌های شاهان و گشتِ جهان	Суханҳои шоҳону гашти ҷаҳон.	soχanhɒje ʃɒhɒno ɡaʃte d͡ʒahɒn
یکی ناموَر نامه اَفکند بُن	Яке номвар нома афканд бун.	jake nɒmwar nɒma ʔafkand bon
بر او آفرین از کهان و مهان	Бар ӯ офарин аз кеҳону меҳон.	bar ʔo ʔɒfaren ʔaz kehɒno mehɒn
چو از دفتر این داستان‌ها بَسی	Чу аз дафтар ин достонҳо басе	t͡ʃo ʔaz daftar ʔen dɒstɒnhɒ base
همی‌خواند خواننده بَر هر کسی	ҳаме хонд хонанда бар ҳар касе,	hame χɒnd χɒnanda bar har kase
جهان دل نهاده بدین داستان	ҷаҳон дил ниҳода бад-ин достон	d͡ʒahɒn del nehɒda bad ʔen dɒstɒn
همان بِخْرَدان نیز و هَم راستان	ҳама бихрадон низу ҳам ростон.	hama beχradɒn nezo ham rɒstɒn
جوانی بیامد گُشاده زبان	ҷавоне биёмад кушодазабон,	d͡ʒawɒne bejɒmad koʃɒdazabɒn
از او شادمان شُد دلِ انجمن	Аз ӯ шодмон шуд дили анҷуман.	ʔaz ʔo ʃɒdmɒn ʃod dele ʔand͡ʒoman
جوانیش را خوی بَد یار بود	ҷавонишро хӯи бад ёр буд,	d͡ʒawɒneʃrɒ χoje bad jɒr bod
اَبا بَد همیشه به پیکار بود	Або бад ҳамеша ба пайкор буд.	ʔabɒ bad hameʃa ba pajkɒr bod
بر او تاختن کَرد ناگاه مرگ	Бар ӯ тохтан кард ногоҳ марг,	bar ʔo tɒχtan kard nɒɡɒh marɡ
بِدان خوی بَد جانِ شیرین بِداد	Бад-он хӯи бад ҷони ширин бидод,	bad ʔɒn χoje bad d͡ʒɒne ʃeren bedɒd
نَبُد از جوانیش یک روز شاد	Набуд аз ҷавониш як рӯз шод,	nabod ʔaz d͡ʒawɒneʃ jak roz ʃɒd
یکایک از او بخت برگَشته شد	Якояк аз ӯ бахт баргашта шуд.	jakɒjak ʔaz ʔo baχt barɡaʃta ʃod
به دستِ یکی بنده بر کُشته شد	Ба дасти яке банда-бар кушта шуд.	ba daste jake banda bar koʃta ʃod
بِرَفت او و این نامه ناگفته ماند	Бирафт ӯву ин нома ногуфта монд,	beraft ʔowo ʔen nɒma nɒɡofta mɒnd
بیَفزای دَر حَشْر جاهِ وُرا	Бияфзой дар ҳашр ҷоҳи варо!	bejafzɒj dar haʃr d͡ʒɒhe warɒ
سوی تختِ شاهِ جهان کَرد روی	Сӯи тахти шоҳи ҷаҳон кард рӯй,	soje taχte ʃɒhe d͡ʒahɒn kard roj
که این نامه را دَستِ پیش آوَرَم	Ки ин номаро даст пеш оварам,	ke ʔen nɒmarɒ dast peʃ ʔɒwaram
مَگر خود دِرَنگم نباشَد بَسی	Магар худ дирангам набошад басе,	maɡar χod deranɡam nabɒʃad base
و دیگر که گَنجَم وَفادار نیست	Ва дигар, ки ганҷам вафодор нест,	wa deɡar ke ɡand͡ʒam wafɒdɒr nest
همین رَنج را کَس خریدار نیست	ҳамон ранҷро кас харидор нест.	hamɒn rand͡ʒrɒ kas χaredɒr nest
